state_id,state,year,complaints_total,complaints_per100k,log_complaints_per100k,cso_broad_lag,log_cso_broad_lag,cso_strict_lag,cso_broad_t,log_cso_broad_t,red_tdt_n,red_tdt_dummy,log_red_tdt,political_alignment,governor_party,governor,staff_total,log_staff,staff_visitadurias,log_staff_visitadurias,share_visitadurias,visitadurias_n,budget_real2020,log_budget_real,budget_nominal,population,gdp_percapita_2018,log_gdp_percapita,homicides,homicide_rate,log_homicide_rate,marginalization_index,marginalization_grade,offices_total,gdp_deflator,log_complaints_total,complaints_accepted,complaints_accepted_per100k,log_complaints_accepted_per100k,n_eventos_lag,n_personas_lag,log_eventos_lag,log_personas_lag,personas_per100k_lag,log_personas_per100k_lag,pob_gral_lag,pob_gral_per100k_lag,log_pob_gral_lag,log_pob_gral_per100k_lag,log_personal,log_tasa_homicidios,log_presupuesto,log_osc_amplia_lag,congruencia,log_quejas
02,Baja California,2023,1139.0,28.400378006787168,3.346402455176721,38,3.6375861597263857,2,42,3.737669618283368,1,1,0.0,1,MORENA,Marina del Pilar Ávila Olmeda,112.0,4.718498871295094,25.0,3.218875824868201,0.2232142857142857,6.0,37128364.65783055,17.429891781494394,43311580.0,4010510,237126.9489416558,12.376350926251112,2116,52.761369501634455,3.965779284707729,0.786562581103815,Bajo,,116.653616175,7.037905963447182,1212.0,30.220595385624275,3.4085236583587992,1939.0,58981.0,7.569927655242652,10.9849706371255,1470.6608386464566,7.29346712885504,35764.0,891.7569087223321,10.48469707985521,6.793193571584748,4.718498871295094,3.965779284707729,17.429891781494394,3.6375861597263857,1,3.346402455176721
02,Baja California,2024,1000.0,24.558728761611366,3.20106734141861,42,3.737669618283368,2,34,3.5263605246161616,1,1,0.0,1,MORENA,Marina del Pilar Ávila Olmeda,108.0,4.68213122712422,23.0,3.1354942159291497,0.2129629629629629,6.0,38664949.56338397,17.470444051572954,47316067.0,4071872,,,2089,51.30318438300614,3.9377528239930384,0.786562581103815,Bajo,8.0,122.374573184,6.907755278982137,1000.0,24.558728761611366,3.20106734141861,2723.0,82520.0,7.909489492673759,11.320795967185187,2026.58629740817,7.614108029621661,69708.0,1711.939864514405,11.152070367780533,7.4453824302170055,4.68213122712422,3.9377528239930384,17.470444051572954,3.737669618283368,1,3.20106734141861
03,Baja California Sur,2019,292.0,36.602578726882086,3.6001186949439776,8,2.079441541679836,0,8,2.079441541679836,1,1,0.0,0,PAN,Carlos Mendoza Davis,34.0,3.5263605246161616,17.0,2.833213344056216,0.5,,11906745.063098654,16.292615609529594,11384283.0,797758,206829.64006628576,12.23965073855246,81,10.153455057799482,2.3178140473481346,0.7883901067351282,Bajo,6.0,95.612049638,5.676753802268282,282.0,35.34906575678339,3.5652719636138097,77.0,,4.343805421853684,,,,,,,,3.5263605246161616,2.3178140473481346,16.292615609529594,2.079441541679836,0,3.6001186949439776
03,Baja California Sur,2020,176.0,21.592495626292788,3.072345829615506,8,2.079441541679836,0,9,2.19722457733622,1,1,0.0,0,PAN,Carlos Mendoza Davis,31.0,3.4339872044851463,14.0,2.6390573296152584,0.4516129032258064,8.0,40662522.0,17.520817390802637,40662522.0,815098,172985.3342788229,12.060962096931704,62,7.606447322898597,2.028996219622446,0.789987300365602,Bajo,,100.0,5.170483995038151,520.0,63.79600980495597,4.155690646152827,92.0,4200.0,4.5217885770490405,8.34283980427146,515.2754638092598,6.244701638848814,3112.0,381.7945817558134,8.043020885298283,5.944882719875636,3.4339872044851463,2.028996219622446,17.520817390802637,2.079441541679836,0,3.072345829615506
03,Baja California Sur,2021,168.0,20.196385808672904,3.005503668036274,9,2.19722457733622,0,10,2.302585092994046,1,1,0.0,1,MORENA,Victor Manuel Castro Cosío,29.0,3.367295829986474,13.0,2.5649493574615367,0.4482758620689655,8.0,10893270.318814104,16.20365575458465,11384283.0,831832,189942.1998672809,12.154475093636163,48,5.770395945335116,1.752740699540906,0.789987300365602,Bajo,,104.507486428,5.123963979403259,224.0,26.92851441156387,3.2931857404880547,54.0,3338.0,3.9889840465642745,8.11312710422178,401.28295136517954,5.994666792854796,2470.0,296.9349580203695,7.8119734296220225,5.693513118255038,3.367295829986474,1.752740699540906,16.20365575458465,2.19722457733622,1,3.005503668036274
03,Baja California Sur,2022,154.0,18.134202519005584,2.897799797078432,10,2.302585092994046,0,14,2.6390573296152584,1,1,0.0,1,MORENA,Victor Manuel Castro Cosío,30.0,3.4011973816621555,13.0,2.5649493574615367,0.4333333333333333,8.0,12071005.8257533,16.306316922307065,13454345.0,849224,209603.12002486977,12.252971116933072,39,4.592427910657259,1.5244088407944496,0.789987300365602,Bajo,,111.460015795,5.0369526024136295,97.0,11.422192495737283,2.435558173168186,7.0,104.0,1.9459101490553128,4.6443908991413725,12.246474428419358,2.505238093806176,69.0,8.125064765008997,4.23410650459726,2.0949536992620628,3.4011973816621555,1.5244088407944496,16.306316922307065,2.302585092994046,1,2.897799797078432
03,Baja California Sur,2023,0.0,0.0,,14,2.6390573296152584,0,18,2.8903717578961645,1,1,0.0,1,MORENA,Victor Manuel Castro Cosío,,,,,,,,,,867766,208581.5761391896,12.248085496167842,24,2.7657225565417405,1.0173019232737797,0.789987300365602,Bajo,,116.653616175,,,,,77.0,2484.0,4.343805421853684,7.81762544305337,286.2522846020702,5.656873535979203,1081.0,124.57275348423424,6.985641817639208,4.824889910565043,,1.0173019232737797,,2.6390573296152584,1,
03,Baja California Sur,2024,113.0,12.753230630325604,2.5457846222790783,18,2.8903717578961645,0,21,3.044522437723423,1,1,0.0,1,MORENA,Victor Manuel Castro Cosío,28.0,3.332204510175204,10.0,2.302585092994046,0.3571428571428571,6.0,10773711.120672405,16.192619569228327,13184283.0,886050,,,56,6.320185091134812,1.8437484943018867,0.789987300365602,Bajo,5.0,122.374573184,4.727387818712341,113.0,12.753230630325604,2.5457846222790783,,,,,,,,,,,3.332204510175204,1.8437484943018867,16.192619569228327,2.8903717578961645,1,2.5457846222790783
04,Campeche,2019,278.0,29.694826904794965,3.390972852348122,1,0.0,0,1,0.0,0,0,,0,PRI,Alejandro Moreno Cárdenas,64.0,4.158883083359672,24.0,3.1780538303479458,0.375,,37839650.06186932,17.448868054268754,36179265.0,936190,496694.0471485489,13.115729516221023,73,7.797562460611628,2.0538111798058765,0.6475937248915734,Alto,3.0,95.612049638,5.627621113690637,278.0,29.694826904794965,3.390972852348122,336.0,,5.817111159963204,,,,,,,,4.158883083359672,2.0538111798058765,17.448868054268754,0.0,0,3.390972852348122
04,Campeche,2020,238.0,25.3412821198089,3.2324347702905656,1,0.0,0,1,0.0,0,0,,0,PRI,Alejandro Moreno Cárdenas,66.0,4.189654742026425,23.0,3.1354942159291497,0.3484848484848485,3.0,30698744.0,17.239732299668386,30698744.0,939179,459976.2132671195,13.038930056839384,77,8.198650097585231,2.1039695184727747,0.65503238428014,Alto,,100.0,5.472270673671475,901.0,95.93485373927656,4.563669354227429,1031.0,46565.0,6.93828448401696,10.748604464955758,4958.053789533199,8.508768561574849,43015.0,4580.064077241931,10.66930417105545,8.429468267674538,4.189654742026425,2.1039695184727747,17.239732299668386,0.0,0,3.2324347702905656
