state_id,state,year,complaints_total,complaints_per100k,log_complaints_per100k,log_complaints_total,complaints_accepted,complaints_accepted_per100k,log_complaints_accepted_per100k,cso_broad_lag,log_cso_broad_lag,cso_broad_t,log_cso_broad_t,staff_total,log_staff,staff_visitadurias,log_staff_visitadurias,budget_nominal,budget_real2020,log_budget_real,population,homicides,homicide_rate,log_homicide_rate,gdp_percapita_2018,log_gdp_percapita,political_alignment,governor,governor_party,red_tdt_n,red_tdt_dummy,log_red_tdt,n_eventos_lag,log_eventos_lag
22,Queretaro,2020,533.0,22.02644082057377,3.0922435871887988,6.278521424165844,528.0,21.819813795990527,3.0828184467292155,13,2.5649493574615367,12,2.4849066497880004,63.0,4.143134726391533,25.0,3.218875824868201,32167780.71,32167780.71,17.286475910512884,2419819,182,7.521223694830067,2.017728850099749,228783.19659445604,12.340530094333026,0,Francisco Domínguez Servién,PAN,1,1,0.0,408.0,6.0112671744041615
22,Queretaro,2021,406.0,16.486077791547757,2.802516254522858,6.0063531596017325,406.0,16.486077791547757,2.802516254522858,12,2.4849066497880004,13,2.5649493574615367,63.0,4.143134726391533,26.0,3.258096538021482,35150226.0,33634326.887194164,17.331057736968493,2462684,185,7.512129042946639,2.0165189199994504,234774.37949814103,12.366380244705384,0,Francisco Domínguez Servién,PAN,1,1,0.0,155.0,5.043425116919247
22,Queretaro,2022,426.0,16.984196723246104,2.83228330719104,6.054439346269371,426.0,16.984196723246104,2.83228330719104,13,2.5649493574615367,20,2.995732273553991,64.0,4.158883083359672,29.0,3.367295829986474,36294701.0,32562983.13296249,17.298686714464527,2508214,166,6.618255061171017,1.8898317492782128,234916.65264606613,12.366986060624953,0,Mauricio Kuri González,PAN,1,1,0.0,383.0,5.948034989180646
22,Queretaro,2023,310.0,12.11924555741688,2.4947947309658165,5.736572297479192,294.0,11.493736109292138,2.441802200825306,20,2.995732273553991,23,3.1354942159291497,63.0,4.143134726391533,28.0,3.332204510175204,45326510.0,38855512.884256005,17.475360526493475,2557915,179,6.997886950895553,1.94560823932738,239857.35022469476,12.387799651550068,0,Mauricio Kuri González,PAN,1,1,0.0,844.0,6.738152494595957
22,Queretaro,2024,308.0,11.815714747162886,2.469430403702306,5.730099782973574,291.0,11.163548673455844,2.412653887900224,23,3.1354942159291497,0,,61.0,4.110873864173311,28.0,3.332204510175204,51015895.0,41688167.51787539,17.545727893934718,2606698,174,6.675111577942669,1.8983859199432604,238470.32874540891,12.38200017379518,0,Mauricio Kuri González,PAN,1,1,0.0,1191.0,7.0825485693553
23,Quintana Roo,2019,1937.0,105.1877033022531,4.655746404709733,7.5688956634069955,1937.0,105.1877033022531,4.655746404709733,12,2.4849066497880004,12,2.4849066497880004,134.0,4.897839799950911,42.0,3.737669618283368,63091997.0,65987529.8079739,18.004976339835427,1841470,685,37.19854246878852,3.616269579564962,204595.93042514948,12.228792241906683,0,Carlos Manuel Joaquín González,PRD-PRI,0,0,,2059.0,7.629975707027789
23,Quintana Roo,2020,1587.0,83.60371522899358,4.426087959641405,7.369600720526409,1587.0,83.60371522899358,4.426087959641405,12,2.4849066497880004,15,2.70805020110221,138.0,4.927253685157205,44.0,3.784189633918261,67894804.51,67894804.51,18.03347007281197,1898241,581,30.60728326908965,3.421237995966908,154212.99613694995,11.946090017603693,0,Carlos Manuel Joaquín González,PRD-PRI,0,0,,2487.0,7.818832443803404
23,Quintana Roo,2021,1555.0,80.29067807155732,4.385653525441257,7.349230824613334,1555.0,80.29067807155732,4.385653525441257,15,2.70805020110221,19,2.9444389791664403,142.0,4.955827057601261,43.0,3.7612001156935615,66718312.55,63840998.73692671,17.971906155358873,1936713,585,30.20581779540903,3.408034548059779,171704.39037689113,12.053529616604616,0,Carlos Manuel Joaquín González,PRD-PRI,0,0,,747.0,6.616065185132817
23,Quintana Roo,2022,1768.0,89.4211447626167,4.493357172810857,7.477604243197589,1768.0,89.4211447626167,4.493357172810857,19,2.9444389791664403,27,3.295836866004329,142.0,4.955827057601261,43.0,3.7612001156935615,65661902.0,58910732.10120222,17.891533840872732,1977161,562,28.42459465870509,3.34725477950696,180424.13996634568,12.1030656912191,1,Mara Lezama Espinosa,MORENA,0,0,,762.0,6.635946555686647
23,Quintana Roo,2023,1800.0,89.12629493079343,4.490054408006676,7.495541943884256,1800.0,89.12629493079343,4.490054408006676,27,3.295836866004329,29,3.367295829986474,142.0,4.955827057601261,43.0,3.7612001156935615,65020184.0,55737637.800675504,17.83616620023014,2019606,629,31.144688617482817,3.4386437208228604,197483.69335405025,12.193411294618665,1,Mara Lezama Espinosa,MORENA,0,0,,1083.0,6.987490247000991
23,Quintana Roo,2024,1663.0,80.6838575519945,4.390538524932527,7.416378479192928,1190.0,57.73529193437973,4.055868631845175,29,3.367295829986474,0,,135.0,4.90527477843843,37.0,3.610917912644224,72328911.0,59104319.509703785,17.894814567856173,2061131,569,27.606202614001727,3.31804047986593,185876.8064717866,12.13283940246055,1,Mara Lezama Espinosa,MORENA,0,0,,1080.0,6.984716320118266
24,San Luis Potosi,2019,6023.0,210.9088515184877,5.351426056819688,8.70334075304372,1339.0,46.88808769438072,3.8477636494671392,7,1.9459101490553128,8,2.079441541679836,94.0,4.543294782270004,35.0,3.555348061489413,45148883.0,47220937.74839979,17.670347948560405,2855736,453,15.862810848061589,2.763977429259001,187129.3144744472,12.1395551780998,0,Juan Manuel Carreras López,PRI,1,1,0.0,945.0,6.851184927493743
24,San Luis Potosi,2020,3353.0,116.76022923031223,4.760122509244626,8.117610746466228,970.0,33.777936878438084,3.5198078342758263,8,2.079441541679836,7,1.9459101490553128,90.0,4.499809670330265,36.0,3.58351893845611,47477764.0,47477764.0,17.67577203308375,2871697,621,21.62484412526809,3.0738428447118764,174200.4553405182,12.067961957292177,0,Juan Manuel Carreras López,PRI,1,1,0.0,932.0,6.837332814685591
24,San Luis Potosi,2021,3222.0,111.65038114293677,4.715372392010181,8.07775756373692,806.0,27.92992153979113,3.3296985707798896,7,1.9459101490553128,7,1.9459101490553128,86.0,4.454347296253507,33.0,3.49650756146648,45316135.34,43361818.19399658,17.585089846734892,2885794,614,21.276639981925253,3.057609756420404,178873.1226137417,12.094432021283012,0,Juan Manuel Carreras López,PRI,1,1,0.0,863.0,6.760414691083428
24,San Luis Potosi,2022,4104.0,141.23676464565713,4.950437664012613,8.319717386850606,983.0,33.829371258937854,3.5213293973091737,7,1.9459101490553128,9,2.19722457733622,74.0,4.30406509320417,28.0,3.332204510175204,46145231.0,41400709.67163108,17.53880858047546,2905759,547,18.82468573615362,2.9351690795839884,183357.65285421125,12.119193911675117,1,Ricardo Gallardo Cardona,MORENA,1,1,0.0,540.0,6.29156913955832
24,San Luis Potosi,2023,4527.0,154.44966517141287,5.039868251485341,8.417814747435958,1141.0,38.9280026420548,3.661713853911458,9,2.19722457733622,14,2.6390573296152584,72.0,4.276666119016055,29.0,3.367295829986474,44723940.0,38338968.230836496,17.461977384182536,2931052,433,14.772852886949805,2.6927912320518725,195696.6266719253,12.18432091599455,1,Ricardo Gallardo Cardona,MORENA,1,1,0.0,535.0,6.282266746896006
24,San Luis Potosi,2024,4100.0,138.70840819922316,4.932373946962997,8.318742252692399,935.0,31.63228333323748,3.454178223559285,14,2.6390573296152584,0,,79.0,4.3694478524670215,30.0,3.4011973816621555,45753085.0,37387607.763023496,17.436849864243797,2955841,377,12.754407290513935,2.545876881718609,196098.59325992168,12.186372838573403,1,Ricardo Gallardo Cardona,MORENA,1,1,0.0,683.0,6.52649485957079
25,Sinaloa,2019,4993.0,162.82905786122257,5.092700925732384,8.51579221050061,1145.0,37.34013043282592,3.620068631220114,6,1.791759469228055,6,1.791759469228055,71.0,4.262679877041316,37.0,3.610917912644224,26569641.62,27789023.99280425,17.140151680296043,3066406,822,26.80662638933005,3.2886491102879543,170343.5445273718,12.0455725270225,0,Quirino Ordaz Coppel,PRI,1,1,0.0,1465.0,7.289610521451167
25,Sinaloa,2020,2752.0,89.3572350949242,4.492642213088481,7.920083199053234,454.0,14.741346196619036,2.6906562120765947,6,1.791759469228055,8,2.079441541679836,69.0,4.23410650459726,34.0,3.5263605246161616,23763860.0,23763860.0,16.98367649717632,3079773,700,22.728947880249617,3.123639349078652,157268.95164026698,11.965712686475824,0,Quirino Ordaz Coppel,PRI,1,1,0.0,1574.0,7.361375428977347
25,Sinaloa,2021,655.0,21.150025363885376,3.0516411047296472,6.484635235635252,585.0,18.88971730972969,2.938617716326252,8,2.079441541679836,8,2.079441541679836,80.0,4.382026634673881,36.0,3.58351893845611,33745364.32,32290051.6903174,17.29026974354821,3096923,556,17.953303973008047,2.887774163344978,163849.41472551948,12.006703082106664,0,Quirino Ordaz Coppel,PRI,1,1,0.0,808.0,6.694562058521095
25,Sinaloa,2022,2715.0,87.06192459763922,4.466619642445842,7.906547232368036,594.0,19.047802287660296,2.9469517294404515,8,2.079441541679836,8,2.079441541679836,79.0,4.3694478524670215,28.0,3.332204510175204,38502633.0,34543901.84819666,17.35774159037664,3118470,435,13.949148139953246,2.635418441166491,165568.1372596177,12.01713809456798,1,Rubén Rocha Moya,MORENA,1,1,0.0,1003.0,6.910750787961936
25,Sinaloa,2023,3256.0,103.60521322595642,4.640587649273203,8.08825472712243,712.0,22.655685447445013,3.120410833562748,8,2.079441541679836,12,2.4849066497880004,79.0,4.3694478524670215,28.0,3.332204510175204,41313511.0,35415425.96053286,17.382658044784463,3142699,492,15.655333202447958,2.7508116386430803,164540.81444007202,12.010913930510547,1,Rubén Rocha Moya,MORENA,1,1,0.0,1889.0,7.543802867501509
25,Sinaloa,2024,2834.0,89.5224605346203,4.494489549490778,7.949444420250626,550.0,17.373801444615797,2.854963407466669,12,2.4849066497880004,0,,81.0,4.394449154672439,19.0,2.9444389791664403,43650551.0,35669500.30643514,17.389806548446234,3165686,805,25.428927568937663,3.235887406658716,162487.84118197445,11.99835845445697,1,Rubén Rocha Moya,MORENA,1,1,0.0,2009.0,7.605392364814935
26,Sonora,2019,1540.0,51.64883887373336,3.944467714649514,7.339537695407674,1540.0,51.64883887373336,3.944467714649514,12,2.4849066497880004,12,2.4849066497880004,79.0,4.3694478524670215,30.0,3.4011973816621555,40495538.0,42354032.96657324,17.561574203963325,2981674,1062,35.617575898639494,3.5728392210437234,262638.87131859484,12.478535254719526,0,Claudia Pavlovich Arellano,PRI,0,0,,691.0,6.53813982376767
26,Sonora,2020,1129.0,37.60467856826432,3.627128472662108,7.029087564149662,1129.0,37.60467856826432,3.627128472662108,12,2.4849066497880004,20,2.995732273553991,78.0,4.356708826689592,26.0,3.258096538021482,35014209.0,35014209.0,17.371264508498154,3002286,1330,44.29957705561696,3.790975129728245,243560.3963113441,12.403120224882231,0,Claudia Pavlovich Arellano,PRI,0,0,,815.0,6.703188113240863
26,Sonora,2021,1165.0,38.523259616678686,3.6512622047588392,7.060476365999801,1165.0,38.523259616678686,3.6512622047588392,20,2.995732273553991,29,3.367295829986474,78.0,4.356708826689592,29.0,3.367295829986474,39667870.0,37957141.62687667,17.451968229262746,3024147,1600,52.90748101861451,3.968544746986911,251618.1005751374,12.435667743093296,0,Claudia Pavlovich Arellano,PRI,0,0,,356.0,5.87493073085203
26,Sonora,2022,1411.0,46.2442825548606,3.833937835881352,7.252053951852814,1411.0,46.2442825548606,3.833937835881352,29,3.367295829986474,41,3.713572066704308,70.0,4.248495242049359,25.0,3.218875824868201,38334847.0,34393367.12722053,17.35337428768305,3051188,1439,47.16195789967711,3.8535875909159056,258929.86731725477,12.464312521454596,1,Alfonso Durazo Montaño,MORENA,0,0,,762.0,6.635946555686647
26,Sonora,2023,1892.0,61.39400739973016,4.117312231037041,7.545389749611823,1892.0,61.39400739973016,4.117312231037041,41,3.713572066704308,54,3.9889840465642745,78.0,4.356708826689592,28.0,3.332204510175204,42822164.0,36708697.51573029,17.418524274476653,3081734,1134,36.79746532309408,3.605428965712915,268323.8121784684,12.499949784538355,1,Alfonso Durazo Montaño,MORENA,0,0,,605.0,6.405228458030842
26,Sonora,2024,2763.0,88.79379272578626,4.486316745818243,7.924072324923417,2763.0,88.79379272578626,4.486316745818243,54,3.9889840465642745,0,,72.0,4.276666119016055,26.0,3.258096538021482,50178580.0,41003946.884576105,17.529178885512824,3111704,1129,36.28237133094922,3.5913319850444885,264342.9143646054,12.48500245731195,1,Alfonso Durazo Montaño,MORENA,0,0,,359.0,5.883322388488279
27,Tabasco,2019,1291.0,52.862692942687175,3.967697852689079,7.1631723908466425,1291.0,52.862692942687175,3.967697852689079,3,1.0986122886681098,3,1.0986122886681098,66.0,4.189654742026425,18.0,2.8903717578961645,21195610.57,22168358.124503203,16.914176520415356,2442176,565,23.13510574176472,3.141351192988877,182571.19798081712,12.114895501847638,1,Adán Augusto López Hernández,MORENA,3,1,1.0986122886681098,1106.0,7.00850518208228
27,Tabasco,2020,372.0,15.243096659672052,2.7241267225094874,5.918893854273146,372.0,15.243096659672052,2.7241267225094874,3,1.0986122886681098,3,1.0986122886681098,44.0,3.784189633918261,13.0,2.5649493574615367,19348712.98,19348712.98,16.7781364625665,2440449,509,20.85681774132547,3.037680884786864,190440.61482128903,12.157095691728411,1,Adán Augusto López Hernández,MORENA,3,1,1.0986122886681098,1337.0,7.198183577101943
27,Tabasco,2021,694.0,28.422203228582088,3.347170643541055,6.542471960506805,694.0,28.422203228582088,3.347170643541055,3,1.0986122886681098,2,0.6931471805599453,45.0,3.80666248977032,15.0,2.70805020110221,21200000.0,20285722.48748888,16.82542787082297,2441753,390,15.972131497329991,2.7708454221579424,223370.570651495,12.316587423060852,1,Adán Augusto López Hernández,MORENA,3,1,1.0986122886681098,404.0,6.001414877961151
27,Tabasco,2022,709.0,28.97196910909765,3.3663287800995154,6.563855526532128,709.0,28.97196910909765,3.3663287800995154,2,0.6931471805599453,3,1.0986122886681098,61.0,4.110873864173311,14.0,2.6390573296152584,21200000.0,19020276.332316525,16.76101614348894,2447193,291,11.891174909375762,2.4757965207388803,260615.00952315572,12.470799538035614,1,Carlos Manuel Merino Campos,MORENA,3,1,1.0986122886681098,212.0,5.356586274672012
27,Tabasco,2023,769.0,31.326546865369583,3.444465880739924,6.645090969505644,769.0,31.326546865369583,3.444465880739924,3,1.0986122886681098,9,2.19722457733622,62.0,4.127134385045092,15.0,2.70805020110221,23000000.0,19716426.354861382,16.796962671389043,2454787,234,9.532395275027936,2.254696026591981,263720.48043272184,12.482645034978654,1,Carlos Manuel Merino Campos,MORENA,3,1,1.0986122886681098,197.0,5.2832037287379885
27,Tabasco,2024,748.0,30.387295835356102,3.4140246209148124,6.617402977974478,748.0,30.387295835356102,3.4140246209148124,9,2.19722457733622,0,,62.0,4.127134385045092,15.0,2.70805020110221,23519981.0,19219596.322778348,16.771440958308663,2461555,707,28.721682026198888,3.357652308836908,245863.49482339417,12.412531761809127,1,Carlos Manuel Merino Campos,MORENA,3,1,1.0986122886681098,427.0,6.056784013228625
28,Tamaulipas,2019,6589.0,184.3081047454092,5.216608839538544,8.793156870913819,534.0,14.93709636273312,2.7038478075849195,13,2.5649493574615367,13,2.5649493574615367,86.0,4.454347296253507,47.0,3.8501476017100575,28724828.51,30043120.64385224,17.218144262415887,3574992,663,18.54549604586528,2.920226958810588,210577.68101299249,12.257609894969985,0,Francisco García Cabeza de Vaca,PAN,0,0,,743.0,6.610696044717759
28,Tamaulipas,2020,683.0,18.993479090904795,2.9440957145160183,6.52649485957079,683.0,18.993479090904795,2.9440957145160183,13,2.5649493574615367,13,2.5649493574615367,86.0,4.454347296253507,41.0,3.713572066704308,29549011.0,29549011.0,17.201560832559167,3595971,572,15.90669112737561,2.766739846325026,192270.73160489896,12.166659718250417,0,Francisco García Cabeza de Vaca,PAN,0,0,,1470.0,7.293017679772782
28,Tamaulipas,2021,593.0,16.37246841052322,2.795601168685289,6.385194398997726,593.0,16.37246841052322,2.795601168685289,13,2.5649493574615367,14,2.6390573296152584,92.0,4.5217885770490405,40.0,3.688879454113936,34375029.0,32892561.263838787,17.30875708876775,3621934,525,14.4950184072929,2.673805032279187,200177.47562490092,12.206959630167477,0,Francisco García Cabeza de Vaca,PAN,0,0,,389.0,5.963579343618446
28,Tamaulipas,2022,828.0,22.668343247995782,3.120969380595929,6.71901315438526,828.0,22.668343247995782,3.120969380595929,14,2.6390573296152584,17,2.833213344056216,90.0,4.499809670330265,42.0,3.737669618283368,34839526.0,31257425.08523237,17.257767508651064,3652671,382,10.458100387360371,2.347376834817245,205020.5370261926,12.230865433718376,0,Francisco García Cabeza de Vaca,PAN,0,0,,187.0,5.231108616854587
28,Tamaulipas,2023,927.0,25.15202458874948,3.2249383938524523,6.831953565565855,927.0,25.15202458874948,3.224938393852452,17,2.833213344056216,17,2.833213344056216,93.0,4.532599493153256,40.0,3.688879454113936,35707618.0,30609853.06976186,17.236832510836958,3685588,365,9.903440102366298,2.2928821818690883,202441.4435362824,12.21820595598962,1,Américo Villarreal Anaya,MORENA,0,0,,677.0,6.517671272912275
28,Tamaulipas,2024,755.0,20.30870304587508,3.011049515644628,6.626717749249025,755.0,20.30870304587508,3.011049515644628,17,2.833213344056216,0,,97.0,4.574710978503383,34.0,3.5263605246161616,38135736.0,31163012.053115427,17.254742438387428,3717618,331,8.903550606867086,2.1864501417726663,205705.8506280096,12.234202517764569,1,Américo Villarreal Anaya,MORENA,0,0,,1838.0,7.516433302915632
29,Tlaxcala,2019,1307.0,96.23044651810709,4.566745799470888,7.175489713624222,300.0,22.08809024899168,3.0950385605028674,4,1.3862943611198906,4,1.3862943611198906,91.0,4.51085950651685,25.0,3.218875824868201,23144104.0,24206275.36292516,17.002122470028805,1358198,147,10.823164222005923,2.3816886726254025,108877.21819646326,11.597976087737967,0,Marco Antonio Mena Rodríguez,PRI,1,1,0.0,579.0,6.361302477572996
29,Tlaxcala,2020,520.0,37.957589693054494,3.636469475757767,6.253828811575473,212.0,15.47501733639914,2.7392269388543062,4,1.3862943611198906,4,1.3862943611198906,90.0,4.499809670330265,26.0,3.258096538021482,22487162.71,22487162.71,16.928455158128994,1369950,108,7.883499397788241,2.0647718913065134,98604.50746377606,11.498872254188605,0,Marco Antonio Mena Rodríguez,PRI,1,1,0.0,461.0,6.133398042996649
29,Tlaxcala,2021,683.0,49.469990258105874,3.9013662283143073,6.52649485957079,284.0,20.570244851101123,3.023845606904723,4,1.3862943611198906,5,1.6094379124341005,77.0,4.343805421853684,24.0,3.1780538303479458,23388088.0,22379446.352875885,16.923653522064658,1380635,116,8.401930995520177,2.1284615598498817,103730.04450850516,11.549547077506135,0,Marco Antonio Mena Rodríguez,PRI,1,1,0.0,604.0,6.403574197934815
29,Tlaxcala,2022,802.0,57.490215194047394,4.051614762784349,6.687108607866515,423.0,30.322145919054925,3.411878333964113,5,1.6094379124341005,9,2.19722457733622,78.0,4.356708826689592,30.0,3.4011973816621555,25941339.0,23274124.349542435,16.9628527584881,1395020,130,9.318862812002696,2.2320406053734176,105117.9187395163,11.562838034621336,1,Lorena Cuéllar Cisneros,MORENA,1,1,0.0,244.0,5.497168225293202
29,Tlaxcala,2023,766.0,54.214927506998045,3.992956285784047,6.641182169740591,393.0,27.815230431136072,3.325583727912717,9,2.19722457733622,11,2.3978952727983707,81.0,4.394449154672439,34.0,3.5263605246161616,26205880.0,22464621.87323195,16.92745226852778,1412895,106,7.502326782952732,2.015213210155523,105601.92583312988,11.56743188714416,1,Lorena Cuéllar Cisneros,MORENA,1,1,0.0,396.0,5.981414211254481
29,Tlaxcala,2024,346.0,24.187397806496623,3.185831745726672,5.846438775057725,311.0,21.74069571624408,3.079185882848181,11,2.3978952727983707,0,,81.0,4.394449154672439,31.0,3.4339872044851463,27161897.0,22195625.740551583,16.915405788713937,1430497,128,8.947939072923607,2.191423234588565,105916.10398344071,11.57040258786066,1,Lorena Cuéllar Cisneros,MORENA,1,1,0.0,514.0,6.2422232654551655
30,Veracruz,2019,10736.0,131.11739721219206,4.876093083812927,9.281357859211465,1339.0,16.35303603456829,2.7944135702926367,49,3.8918202981106265,49,3.8918202981106265,175.0,5.1647859739235145,93.0,4.532599493153256,64177785.35,67123149.13399991,18.02203953699043,8188082,1432,17.488833160195515,2.8615625721220552,128641.60398002857,11.76478555308528,1,Cuitláhuac García Jiménez,MORENA,4,1,1.3862943611198906,417.0,6.0330862217988015
30,Veracruz,2020,7423.0,90.86472295562636,4.509371839561718,8.912338567117548,898.0,10.992391380055569,2.3972033407463704,49,3.8918202981106265,43,3.7612001156935615,177.0,5.176149732573829,95.0,4.553876891600541,64094806.52,64094806.52,17.975873897079616,8169287,1294,15.839815641193656,2.7625267475050164,118890.6790763992,11.68595968664046,1,Cuitláhuac García Jiménez,MORENA,4,1,1.3862943611198906,521.0,6.255750041753367
30,Veracruz,2021,9510.0,116.74177749974712,4.759964465801129,9.160099155539436,1159.0,14.22752051758222,2.6551781536014447,43,3.7612001156935615,40,3.688879454113936,179.0,5.187385805840755,97.0,4.574710978503383,64809322.7,62014336.55161856,17.94287615098227,8146184,1107,13.589184825680343,2.60927424297033,126181.2932288296,11.745474986951606,1,Cuitláhuac García Jiménez,MORENA,4,1,1.3862943611198906,304.0,5.717027701406222
30,Veracruz,2022,9175.0,112.80876866554787,4.725694072439342,9.12423767292277,1398.0,17.188736631546153,2.844254322310327,40,3.688879454113936,44,3.784189633918261,155.0,5.043425116919247,84.0,4.430816798843313,68442369.0,61405319.397093125,17.933007024496575,8133233,855,10.512424763928442,2.352557868453332,128113.64017236442,11.760672962874745,1,Cuitláhuac García Jiménez,MORENA,4,1,1.3862943611198906,418.0,6.035481432524756
30,Veracruz,2023,8561.0,105.2808407316459,4.65663145321805,9.054972284742483,1206.0,14.831058745749909,2.696723545762695,44,3.784189633918261,48,3.871201010907891,164.0,5.099866427824199,91.0,4.51085950651685,71467951.0,61264895.33149314,17.930717566909042,8131584,828,10.182517944843218,2.320672322860824,130632.4402478041,11.780142858913983,1,Cuitláhuac García Jiménez,MORENA,4,1,1.3862943611198906,441.0,6.089044875446846
30,Veracruz,2024,8377.0,103.06694602316244,4.635378738486139,9.033245134153807,991.0,12.192830787746685,2.5008481386623176,48,3.871201010907891,0,,163.0,5.093750200806762,89.0,4.48863636973214,76690029.0,62668052.29826354,17.953362343024168,8127727,770,9.4737433971392,2.248524119180059,134702.13431135175,11.810821207197586,1,Cuitláhuac García Jiménez,MORENA,4,1,1.3862943611198906,445.0,6.09807428216624
31,Yucatan,2019,446.0,19.16757705494906,2.9532201565262577,6.100318952020064,446.0,19.16757705494906,2.9532201565262577,28,3.332204510175204,28,3.332204510175204,123.0,4.812184355372417,33.0,3.49650756146648,37531690.51,39254163.19081287,17.485568065123562,2326846,33,1.4182287955455584,0.3494087659726738,157219.5817858165,11.96539871728707,0,Mauricio Vila Dosal,PAN,2,1,0.6931471805599453,951.0,6.85751406254539
31,Yucatan,2020,320.0,13.541402626947477,2.6057518534739725,5.768320995793772,320.0,13.541402626947477,2.605751853473972,28,3.332204510175204,22,3.091042453358316,122.0,4.804021044733257,31.0,3.4339872044851463,36971398.62,36971398.62,17.42565516141173,2363123,52,2.200477926878965,0.7886745762616275,141138.7388637832,11.857498649158398,0,Mauricio Vila Dosal,PAN,2,1,0.6931471805599453,1056.0,6.962243464266207
31,Yucatan,2021,338.0,14.13751536095419,2.6488319279812904,5.823045895483019,338.0,14.13751536095419,2.6488319279812904,22,3.091042453358316,20,2.995732273553991,120.0,4.787491742782046,29.0,3.367295829986474,36390506.06,34821118.26002087,17.365734607240118,2390802,42,1.7567326779883905,0.5634556507816401,150016.53671027542,11.918500811737058,0,Mauricio Vila Dosal,PAN,2,1,0.6931471805599453,154.0,5.0369526024136295
31,Yucatan,2022,305.0,12.601217732103068,2.533793454692572,5.720311776607412,305.0,12.601217732103068,2.533793454692572,20,2.995732273553991,21,3.044522437723423,117.0,4.762173934797756,22.0,3.091042453358316,36796086.0,33012817.154136013,17.312406442633723,2420401,39,1.6113032509902283,0.4770433242148063,152471.9532011431,11.934735944680329,0,Mauricio Vila Dosal,PAN,2,1,0.6931471805599453,243.0,5.493061443340548
31,Yucatan,2023,293.0,11.947587199037017,2.480529349960974,5.680172609017068,293.0,11.947587199037017,2.480529349960974,21,3.044522437723423,24,3.1780538303479458,116.0,4.7535901911063645,25.0,3.218875824868201,36796192.0,31543017.813362595,17.266862817019664,2452378,34,1.3864094360657289,0.3267172655600681,158107.48057599604,11.971030337549417,0,Mauricio Vila Dosal,PAN,2,1,0.6931471805599453,622.0,6.432940092739179
31,Yucatan,2024,234.0,9.422565837158734,2.243107433363051,5.455321115357702,234.0,9.422565837158734,2.243107433363051,24,3.1780538303479458,0,,111.0,4.709530201312334,28.0,3.332204510175204,37705580.0,30811505.61797753,17.243398737213248,2483400,44,1.7717645163888218,0.5719759519236108,162191.24828863653,11.996531462910818,0,Mauricio Vila Dosal,PAN,2,1,0.6931471805599453,815.0,6.703188113240863
32,Zacatecas,2019,658.0,40.12263624013093,3.6919406698116446,6.489204931325317,534.0,32.56153153834334,3.483131577446522,0,,0,,91.0,4.51085950651685,33.0,3.49650756146648,39509382.0,41322618.4997699,17.53692057145106,1639972,510,31.09809191864252,3.4371464642046985,133994.08465510386,11.80555093359376,0,Alejandro Tello Cristerna,PRI,0,0,,485.0,6.184148890937483
32,Zacatecas,2020,547.0,33.21113416933914,3.502885186246012,6.304448802421981,450.0,27.321773996714104,3.3076839665883964,0,,0,,90.0,4.499809670330265,31.0,3.4339872044851463,39165637.0,39165637.0,17.483310313173103,1647038,789,47.90417707423872,3.869202704669905,127892.04924233686,11.758941821774922,0,Alejandro Tello Cristerna,PRI,0,0,,724.0,6.584791392385716
32,Zacatecas,2021,645.0,38.96332192221471,3.662620740083395,6.4692503167957724,495.0,29.90208426588571,3.397928185856313,0,,0,,91.0,4.51085950651685,30.0,3.4011973816621555,42297111.0,40472993.19662798,17.51614547499249,1655403,1134,68.50295668184725,4.22687690757532,133860.02139660253,11.80454991649776,0,Alejandro Tello Cristerna,PRI,0,0,,372.0,5.918893854273146
32,Zacatecas,2022,732.0,43.89628722564071,3.78182974305677,6.595780513961311,503.0,30.16370556625311,3.406639399195198,0,,0,,47.0,3.8501476017100575,15.0,2.70805020110221,35842587.0,32157354.207787547,17.28615172923236,1667567,981,58.82822099501849,4.074621688660821,134935.11744955374,11.812549330405062,1,David Monreal Ávila,MORENA,0,0,,843.0,6.736966958001855
32,Zacatecas,2023,780.0,46.34545306542493,3.836123187208913,6.659293919683638,604.0,35.88801750194443,3.580403465460091,0,,0,,70.0,4.248495242049359,18.0,2.8903717578961645,44754824.0,38365443.10525143,17.462667693253554,1683013,709,42.12682849152086,3.7406847940574033,136241.08607598397,11.822181287089762,1,David Monreal Ávila,MORENA,0,0,,321.0,5.771441123130016
32,Zacatecas,2024,833.0,49.05043538885866,3.8928490624013072,6.725033642166843,751.0,44.221941148898985,3.7892210719986,0,,0,,70.0,4.248495242049359,18.0,2.8903717578961645,49925856.0,40797430.84780388,17.52412966797516,1698252,369,21.728224079818546,3.078612064274992,141623.13720225266,11.8609248452147,1,David Monreal Ávila,MORENA,0,0,,443.0,6.093569770045136
